id,version,employeeId,yearMonth,workDays,overtimeHours
A_E1089_11_2026,1,E1089,2026-11,20,1.4
A_E1090_11_2026,1,E1090,2026-11,25,10.7
A_E1091_11_2026,1,E1091,2026-11,26,7.2
A_E1092_11_2026,1,E1092,2026-11,22,7.9
A_E1093_11_2026,1,E1093,2026-11,20,1.1
A_E1094_11_2026,1,E1094,2026-11,24,2.7
A_E1095_11_2026,1,E1095,2026-11,22,5.6
A_E1096_11_2026,1,E1096,2026-11,22,3.5
A_E1097_11_2026,1,E1097,2026-11,21,3.9
A_E1098_11_2026,1,E1098,2026-11,25,10.2
A_E1099_11_2026,1,E1099,2026-11,23,6.5
A_E1100_11_2026,1,E1100,2026-11,20,0.5
A_E1101_11_2026,1,E1101,2026-11,23,7.8
A_E1102_11_2026,1,E1102,2026-11,23,0.8
A_E1103_11_2026,1,E1103,2026-11,24,8.6
A_E1104_11_2026,1,E1104,2026-11,24,6.8
A_E1105_11_2026,1,E1105,2026-11,26,10.2
A_E1106_11_2026,1,E1106,2026-11,21,1.9
A_E1107_11_2026,1,E1107,2026-11,21,4.0
A_E1108_11_2026,1,E1108,2026-11,24,1.0
A_E1109_11_2026,1,E1109,2026-11,26,10.5
A_E1110_11_2026,1,E1110,2026-11,26,8.8
A_E1111_11_2026,1,E1111,2026-11,20,7.9
A_E1112_11_2026,1,E1112,2026-11,22,2.2
A_E1113_11_2026,1,E1113,2026-11,25,7.5
A_E1114_11_2026,1,E1114,2026-11,23,0.7
A_E1115_11_2026,1,E1115,2026-11,21,2.1
A_E1116_11_2026,1,E1116,2026-11,22,3.1
A_E1117_11_2026,1,E1117,2026-11,25,6.3
A_E1118_11_2026,1,E1118,2026-11,22,7.4
A_E1119_11_2026,1,E1119,2026-11,24,7.0
A_E1120_11_2026,1,E1120,2026-11,22,1.7
A_E1121_11_2026,1,E1121,2026-11,22,3.9
A_E1122_11_2026,1,E1122,2026-11,23,3.8
A_E1123_11_2026,1,E1123,2026-11,23,3.1
A_E1124_11_2026,1,E1124,2026-11,26,4.5
A_E1125_11_2026,1,E1125,2026-11,23,5.1
A_E1126_11_2026,1,E1126,2026-11,24,6.5
A_E1127_11_2026,1,E1127,2026-11,23,1.9
A_E1128_11_2026,1,E1128,2026-11,23,1.2
A_E1129_11_2026,1,E1129,2026-11,24,6.8
A_E1130_11_2026,1,E1130,2026-11,26,9.7
A_E1131_11_2026,1,E1131,2026-11,21,11.0
A_E1132_11_2026,1,E1132,2026-11,26,1.4
A_E1133_11_2026,1,E1133,2026-11,25,7.8
A_E1134_11_2026,1,E1134,2026-11,25,6.9
A_E1135_11_2026,1,E1135,2026-11,22,1.7
A_E1136_11_2026,1,E1136,2026-11,21,3.7
A_E1137_11_2026,1,E1137,2026-11,22,3.2
A_E1138_11_2026,1,E1138,2026-11,22,3.8
A_E1139_11_2026,1,E1139,2026-11,22,5.2
A_E1140_11_2026,1,E1140,2026-11,21,6.3
A_E1141_11_2026,1,E1141,2026-11,21,8.3
A_E1142_11_2026,1,E1142,2026-11,20,1.6
A_E1143_11_2026,1,E1143,2026-11,26,2.0
A_E1144_11_2026,1,E1144,2026-11,24,7.7
A_E1145_11_2026,1,E1145,2026-11,25,7.8
A_E1146_11_2026,1,E1146,2026-11,26,6.4
A_E1147_11_2026,1,E1147,2026-11,21,4.8
A_E1148_11_2026,1,E1148,2026-11,22,2.8
A_E1149_11_2026,1,E1149,2026-11,26,2.9
A_E1150_11_2026,1,E1150,2026-11,26,7.2
A_E1151_11_2026,1,E1151,2026-11,25,7.8
A_E1152_11_2026,1,E1152,2026-11,22,6.4
A_E1153_11_2026,1,E1153,2026-11,26,5.8
A_E1154_11_2026,1,E1154,2026-11,23,9.4
A_E1155_11_2026,1,E1155,2026-11,24,2.1
A_E1156_11_2026,1,E1156,2026-11,23,5.3
A_E1157_11_2026,1,E1157,2026-11,26,8.2
A_E1158_11_2026,1,E1158,2026-11,20,10.1
A_E1159_11_2026,1,E1159,2026-11,25,1.3
A_E1160_11_2026,1,E1160,2026-11,20,3.8
A_E1161_11_2026,1,E1161,2026-11,21,10.6
A_E1162_11_2026,1,E1162,2026-11,25,7.6
A_E1163_11_2026,1,E1163,2026-11,21,8.8
A_E1164_11_2026,1,E1164,2026-11,22,2.4
A_E1165_11_2026,1,E1165,2026-11,24,5.3
A_E1166_11_2026,1,E1166,2026-11,24,1.8
A_E1167_11_2026,1,E1167,2026-11,24,6.1
A_E1168_11_2026,1,E1168,2026-11,26,9.2
A_E1169_11_2026,1,E1169,2026-11,26,5.6
A_E1170_11_2026,1,E1170,2026-11,23,1.1
A_E1171_11_2026,1,E1171,2026-11,20,7.5
A_E1172_11_2026,1,E1172,2026-11,25,1.0
A_E1173_11_2026,1,E1173,2026-11,26,3.1
A_E1174_11_2026,1,E1174,2026-11,25,7.5
A_E1175_11_2026,1,E1175,2026-11,26,5.3
A_E1176_11_2026,1,E1176,2026-11,25,8.9
A_E1177_11_2026,1,E1177,2026-11,24,7.0
A_E1178_11_2026,1,E1178,2026-11,21,3.1
A_E1179_11_2026,1,E1179,2026-11,21,2.3
A_E1180_11_2026,1,E1180,2026-11,21,1.5
A_E1181_11_2026,1,E1181,2026-11,24,4.9
A_E1182_11_2026,1,E1182,2026-11,25,4.4
A_E1183_11_2026,1,E1183,2026-11,22,2.5
A_E1184_11_2026,1,E1184,2026-11,24,3.0
A_E1185_11_2026,1,E1185,2026-11,22,8.8
A_E1186_11_2026,1,E1186,2026-11,21,4.3
A_E1187_11_2026,1,E1187,2026-11,20,8.8
A_E1188_11_2026,1,E1188,2026-11,21,6.3
A_E1189_11_2026,1,E1189,2026-11,21,5.7
A_E1190_11_2026,1,E1190,2026-11,22,7.9
A_E1191_11_2026,1,E1191,2026-11,21,4.9
A_E1192_11_2026,1,E1192,2026-11,24,1.4
A_E1193_11_2026,1,E1193,2026-11,25,7.3
A_E1194_11_2026,1,E1194,2026-11,24,5.7
A_E1195_11_2026,1,E1195,2026-11,22,4.9
A_E1196_11_2026,1,E1196,2026-11,26,6.9
A_E1197_11_2026,1,E1197,2026-11,20,10.9
A_E1198_11_2026,1,E1198,2026-11,26,10.9
A_E1199_11_2026,1,E1199,2026-11,20,8.0
A_E1200_11_2026,1,E1200,2026-11,24,2.0
A_E0001_12_2026,1,E0001,2026-12,20,4.7
A_E0002_12_2026,1,E0002,2026-12,24,6.9
A_E0003_12_2026,1,E0003,2026-12,22,7.2
A_E0004_12_2026,1,E0004,2026-12,25,5.8
A_E0005_12_2026,1,E0005,2026-12,24,3.9
A_E0006_12_2026,1,E0006,2026-12,21,4.7
A_E0007_12_2026,1,E0007,2026-12,25,4.2
A_E0008_12_2026,1,E0008,2026-12,26,6.1
A_E0009_12_2026,1,E0009,2026-12,22,8.5
A_E0010_12_2026,1,E0010,2026-12,23,10.7
A_E0011_12_2026,1,E0011,2026-12,22,6.2
A_E0012_12_2026,1,E0012,2026-12,24,4.0
A_E0013_12_2026,1,E0013,2026-12,21,8.8
A_E0014_12_2026,1,E0014,2026-12,24,4.8
A_E0015_12_2026,1,E0015,2026-12,25,2.6
A_E0016_12_2026,1,E0016,2026-12,24,6.5
A_E0017_12_2026,1,E0017,2026-12,24,1.4
A_E0018_12_2026,1,E0018,2026-12,24,5.8
A_E0019_12_2026,1,E0019,2026-12,25,7.1
A_E0020_12_2026,1,E0020,2026-12,26,3.7
A_E0021_12_2026,1,E0021,2026-12,26,6.7
A_E0022_12_2026,1,E0022,2026-12,21,10.8
A_E0023_12_2026,1,E0023,2026-12,25,7.0
A_E0024_12_2026,1,E0024,2026-12,22,8.2
A_E0025_12_2026,1,E0025,2026-12,21,1.8
A_E0026_12_2026,1,E0026,2026-12,21,5.3
A_E0027_12_2026,1,E0027,2026-12,24,5.0
A_E0028_12_2026,1,E0028,2026-12,23,0.7
A_E0029_12_2026,1,E0029,2026-12,21,8.0
A_E0030_12_2026,1,E0030,2026-12,22,7.3
A_E0031_12_2026,1,E0031,2026-12,24,5.3
A_E0032_12_2026,1,E0032,2026-12,26,6.0
A_E0033_12_2026,1,E0033,2026-12,20,9.3
A_E0034_12_2026,1,E0034,2026-12,25,5.9
A_E0035_12_2026,1,E0035,2026-12,21,2.4
A_E0036_12_2026,1,E0036,2026-12,21,10.2
A_E0037_12_2026,1,E0037,2026-12,20,4.9
A_E0038_12_2026,1,E0038,2026-12,22,4.7
A_E0039_12_2026,1,E0039,2026-12,25,6.3
A_E0040_12_2026,1,E0040,2026-12,22,9.4
A_E0041_12_2026,1,E0041,2026-12,21,1.7
A_E0042_12_2026,1,E0042,2026-12,25,4.0
A_E0043_12_2026,1,E0043,2026-12,25,6.7
A_E0044_12_2026,1,E0044,2026-12,26,6.1
A_E0045_12_2026,1,E0045,2026-12,24,3.5
A_E0046_12_2026,1,E0046,2026-12,22,8.7
A_E0047_12_2026,1,E0047,2026-12,25,2.7
A_E0048_12_2026,1,E0048,2026-12,26,7.3
A_E0049_12_2026,1,E0049,2026-12,21,10.9
A_E0050_12_2026,1,E0050,2026-12,23,1.0
A_E0051_12_2026,1,E0051,2026-12,21,6.0
A_E0052_12_2026,1,E0052,2026-12,22,9.4
A_E0053_12_2026,1,E0053,2026-12,23,6.7
A_E0054_12_2026,1,E0054,2026-12,23,10.4
A_E0055_12_2026,1,E0055,2026-12,25,5.9
A_E0056_12_2026,1,E0056,2026-12,25,5.6
A_E0057_12_2026,1,E0057,2026-12,23,9.7
A_E0058_12_2026,1,E0058,2026-12,24,0.0
A_E0059_12_2026,1,E0059,2026-12,24,5.0
A_E0060_12_2026,1,E0060,2026-12,24,2.6
A_E0061_12_2026,1,E0061,2026-12,26,5.0
A_E0062_12_2026,1,E0062,2026-12,24,4.7
A_E0063_12_2026,1,E0063,2026-12,21,7.2
A_E0064_12_2026,1,E0064,2026-12,25,4.5
A_E0065_12_2026,1,E0065,2026-12,23,5.0
A_E0066_12_2026,1,E0066,2026-12,22,3.0
A_E0067_12_2026,1,E0067,2026-12,24,7.9
A_E0068_12_2026,1,E0068,2026-12,23,9.5
A_E0069_12_2026,1,E0069,2026-12,26,5.6
A_E0070_12_2026,1,E0070,2026-12,20,3.4
A_E0071_12_2026,1,E0071,2026-12,22,4.7
A_E0072_12_2026,1,E0072,2026-12,21,5.8
A_E0073_12_2026,1,E0073,2026-12,24,2.3
A_E0074_12_2026,1,E0074,2026-12,25,5.3
A_E0075_12_2026,1,E0075,2026-12,24,3.9
A_E0076_12_2026,1,E0076,2026-12,22,2.8
A_E0077_12_2026,1,E0077,2026-12,24,10.8
A_E0078_12_2026,1,E0078,2026-12,20,2.7
A_E0079_12_2026,1,E0079,2026-12,23,8.9
A_E0080_12_2026,1,E0080,2026-12,23,3.5
A_E0081_12_2026,1,E0081,2026-12,22,2.9
A_E0082_12_2026,1,E0082,2026-12,21,7.0
A_E0083_12_2026,1,E0083,2026-12,22,1.7
A_E0084_12_2026,1,E0084,2026-12,22,9.0
A_E0085_12_2026,1,E0085,2026-12,25,1.0
A_E0086_12_2026,1,E0086,2026-12,21,4.7
A_E0087_12_2026,1,E0087,2026-12,23,7.1
A_E0088_12_2026,1,E0088,2026-12,21,9.2
A_E0089_12_2026,1,E0089,2026-12,22,8.6
A_E0090_12_2026,1,E0090,2026-12,24,5.9
A_E0091_12_2026,1,E0091,2026-12,21,4.6
A_E0092_12_2026,1,E0092,2026-12,20,9.9
A_E0093_12_2026,1,E0093,2026-12,22,5.0
A_E0094_12_2026,1,E0094,2026-12,21,8.7
A_E0095_12_2026,1,E0095,2026-12,22,7.7
A_E0096_12_2026,1,E0096,2026-12,25,7.1
A_E0097_12_2026,1,E0097,2026-12,21,10.2
A_E0098_12_2026,1,E0098,2026-12,23,7.0
A_E0099_12_2026,1,E0099,2026-12,22,7.0
A_E0100_12_2026,1,E0100,2026-12,24,1.8
A_E0101_12_2026,1,E0101,2026-12,24,0.0
A_E0102_12_2026,1,E0102,2026-12,21,3.1
A_E0103_12_2026,1,E0103,2026-12,23,1.9
A_E0104_12_2026,1,E0104,2026-12,20,10.3
A_E0105_12_2026,1,E0105,2026-12,23,1.5
A_E0106_12_2026,1,E0106,2026-12,24,2.8
A_E0107_12_2026,1,E0107,2026-12,24,7.7
A_E0108_12_2026,1,E0108,2026-12,21,4.9
A_E0109_12_2026,1,E0109,2026-12,21,4.2
A_E0110_12_2026,1,E0110,2026-12,26,1.2
A_E0111_12_2026,1,E0111,2026-12,21,9.5
A_E0112_12_2026,1,E0112,2026-12,21,3.6
A_E0113_12_2026,1,E0113,2026-12,23,4.4
A_E0114_12_2026,1,E0114,2026-12,24,3.5
A_E0115_12_2026,1,E0115,2026-12,23,9.5
A_E0116_12_2026,1,E0116,2026-12,22,5.9
A_E0117_12_2026,1,E0117,2026-12,26,10.3
A_E0118_12_2026,1,E0118,2026-12,23,1.7
A_E0119_12_2026,1,E0119,2026-12,20,3.3
A_E0120_12_2026,1,E0120,2026-12,21,8.9
A_E0121_12_2026,1,E0121,2026-12,26,7.5
A_E0122_12_2026,1,E0122,2026-12,23,0.4
A_E0123_12_2026,1,E0123,2026-12,20,3.3
A_E0124_12_2026,1,E0124,2026-12,21,4.0
A_E0125_12_2026,1,E0125,2026-12,22,6.7
A_E0126_12_2026,1,E0126,2026-12,25,3.8
A_E0127_12_2026,1,E0127,2026-12,26,5.0
A_E0128_12_2026,1,E0128,2026-12,26,4.9
A_E0129_12_2026,1,E0129,2026-12,23,8.7
A_E0130_12_2026,1,E0130,2026-12,20,7.2
A_E0131_12_2026,1,E0131,2026-12,20,8.5
A_E0132_12_2026,1,E0132,2026-12,20,4.5
A_E0133_12_2026,1,E0133,2026-12,20,10.5
A_E0134_12_2026,1,E0134,2026-12,21,1.3
A_E0135_12_2026,1,E0135,2026-12,20,1.1
A_E0136_12_2026,1,E0136,2026-12,25,3.2
A_E0137_12_2026,1,E0137,2026-12,21,9.3
A_E0138_12_2026,1,E0138,2026-12,24,5.3
A_E0139_12_2026,1,E0139,2026-12,25,3.0
A_E0140_12_2026,1,E0140,2026-12,23,7.4
A_E0141_12_2026,1,E0141,2026-12,23,7.3
A_E0142_12_2026,1,E0142,2026-12,25,8.9
A_E0143_12_2026,1,E0143,2026-12,24,7.1
A_E0144_12_2026,1,E0144,2026-12,26,3.1
A_E0145_12_2026,1,E0145,2026-12,22,2.1
A_E0146_12_2026,1,E0146,2026-12,26,2.2
A_E0147_12_2026,1,E0147,2026-12,21,1.5
A_E0148_12_2026,1,E0148,2026-12,25,6.9
A_E0149_12_2026,1,E0149,2026-12,20,0.4
A_E0150_12_2026,1,E0150,2026-12,22,1.6
A_E0151_12_2026,1,E0151,2026-12,24,1.5
A_E0152_12_2026,1,E0152,2026-12,26,0.0
A_E0153_12_2026,1,E0153,2026-12,21,5.9
A_E0154_12_2026,1,E0154,2026-12,25,2.9
A_E0155_12_2026,1,E0155,2026-12,22,3.0
A_E0156_12_2026,1,E0156,2026-12,23,6.0
A_E0157_12_2026,1,E0157,2026-12,21,5.5
A_E0158_12_2026,1,E0158,2026-12,23,8.0
A_E0159_12_2026,1,E0159,2026-12,22,3.5
A_E0160_12_2026,1,E0160,2026-12,22,2.4
A_E0161_12_2026,1,E0161,2026-12,20,4.6
A_E0162_12_2026,1,E0162,2026-12,20,5.7
A_E0163_12_2026,1,E0163,2026-12,22,8.8
A_E0164_12_2026,1,E0164,2026-12,20,2.7
A_E0165_12_2026,1,E0165,2026-12,23,3.2
A_E0166_12_2026,1,E0166,2026-12,25,5.6
A_E0167_12_2026,1,E0167,2026-12,25,3.8
A_E0168_12_2026,1,E0168,2026-12,26,7.6
A_E0169_12_2026,1,E0169,2026-12,20,2.4
A_E0170_12_2026,1,E0170,2026-12,26,1.7
A_E0171_12_2026,1,E0171,2026-12,24,9.6
A_E0172_12_2026,1,E0172,2026-12,21,2.8
A_E0173_12_2026,1,E0173,2026-12,20,9.3
A_E0174_12_2026,1,E0174,2026-12,24,5.6
A_E0175_12_2026,1,E0175,2026-12,24,8.0
A_E0176_12_2026,1,E0176,2026-12,22,7.0
A_E0177_12_2026,1,E0177,2026-12,26,9.2
A_E0178_12_2026,1,E0178,2026-12,23,4.9
A_E0179_12_2026,1,E0179,2026-12,22,1.6
A_E0180_12_2026,1,E0180,2026-12,26,4.2
A_E0181_12_2026,1,E0181,2026-12,23,6.7
A_E0182_12_2026,1,E0182,2026-12,21,2.2
A_E0183_12_2026,1,E0183,2026-12,24,9.0
A_E0184_12_2026,1,E0184,2026-12,23,0.1
A_E0185_12_2026,1,E0185,2026-12,25,9.0
A_E0186_12_2026,1,E0186,2026-12,25,8.8
A_E0187_12_2026,1,E0187,2026-12,22,8.6
A_E0188_12_2026,1,E0188,2026-12,25,6.3
A_E0189_12_2026,1,E0189,2026-12,25,7.3
A_E0190_12_2026,1,E0190,2026-12,21,9.8
A_E0191_12_2026,1,E0191,2026-12,23,0.8
A_E0192_12_2026,1,E0192,2026-12,22,10.8
A_E0193_12_2026,1,E0193,2026-12,21,1.4
A_E0194_12_2026,1,E0194,2026-12,22,8.2
A_E0195_12_2026,1,E0195,2026-12,21,2.2
A_E0196_12_2026,1,E0196,2026-12,24,1.9
A_E0197_12_2026,1,E0197,2026-12,25,5.6
A_E0198_12_2026,1,E0198,2026-12,23,7.7
A_E0199_12_2026,1,E0199,2026-12,21,7.2
A_E0200_12_2026,1,E0200,2026-12,23,5.1
A_E0201_12_2026,1,E0201,2026-12,22,1.4
A_E0202_12_2026,1,E0202,2026-12,26,10.6
A_E0203_12_2026,1,E0203,2026-12,21,3.8
A_E0204_12_2026,1,E0204,2026-12,21,5.4
A_E0205_12_2026,1,E0205,2026-12,25,2.7
A_E0206_12_2026,1,E0206,2026-12,24,2.4
A_E0207_12_2026,1,E0207,2026-12,22,0.8
A_E0208_12_2026,1,E0208,2026-12,26,8.4
A_E0209_12_2026,1,E0209,2026-12,22,7.7
A_E0210_12_2026,1,E0210,2026-12,22,8.5
A_E0211_12_2026,1,E0211,2026-12,21,8.8
A_E0212_12_2026,1,E0212,2026-12,22,2.4
A_E0213_12_2026,1,E0213,2026-12,26,2.6
A_E0214_12_2026,1,E0214,2026-12,21,6.4
A_E0215_12_2026,1,E0215,2026-12,22,4.6
A_E0216_12_2026,1,E0216,2026-12,22,2.3
A_E0217_12_2026,1,E0217,2026-12,26,4.2
A_E0218_12_2026,1,E0218,2026-12,22,6.9
A_E0219_12_2026,1,E0219,2026-12,21,7.0
A_E0220_12_2026,1,E0220,2026-12,24,7.8
A_E0221_12_2026,1,E0221,2026-12,21,6.1
A_E0222_12_2026,1,E0222,2026-12,21,8.3
A_E0223_12_2026,1,E0223,2026-12,26,4.7
A_E0224_12_2026,1,E0224,2026-12,22,1.7
A_E0225_12_2026,1,E0225,2026-12,24,4.1
A_E0226_12_2026,1,E0226,2026-12,26,3.6
A_E0227_12_2026,1,E0227,2026-12,20,3.3
A_E0228_12_2026,1,E0228,2026-12,25,1.8
A_E0229_12_2026,1,E0229,2026-12,23,4.0
A_E0230_12_2026,1,E0230,2026-12,24,4.1
A_E0231_12_2026,1,E0231,2026-12,20,10.2
A_E0232_12_2026,1,E0232,2026-12,25,6.2
A_E0233_12_2026,1,E0233,2026-12,25,3.5
A_E0234_12_2026,1,E0234,2026-12,25,4.6
A_E0235_12_2026,1,E0235,2026-12,26,1.3
A_E0236_12_2026,1,E0236,2026-12,20,9.3
A_E0237_12_2026,1,E0237,2026-12,23,6.7
A_E0238_12_2026,1,E0238,2026-12,26,1.6
A_E0239_12_2026,1,E0239,2026-12,24,5.0
A_E0240_12_2026,1,E0240,2026-12,26,7.1
A_E0241_12_2026,1,E0241,2026-12,24,5.2
A_E0242_12_2026,1,E0242,2026-12,26,6.8
A_E0243_12_2026,1,E0243,2026-12,23,2.0
A_E0244_12_2026,1,E0244,2026-12,21,5.4
A_E0245_12_2026,1,E0245,2026-12,26,2.3
A_E0246_12_2026,1,E0246,2026-12,25,3.6
A_E0247_12_2026,1,E0247,2026-12,20,2.5
A_E0248_12_2026,1,E0248,2026-12,24,7.4
A_E0249_12_2026,1,E0249,2026-12,24,10.9
A_E0250_12_2026,1,E0250,2026-12,25,10.3
A_E0251_12_2026,1,E0251,2026-12,20,8.7
A_E0252_12_2026,1,E0252,2026-12,22,8.4
A_E0253_12_2026,1,E0253,2026-12,24,2.2
A_E0254_12_2026,1,E0254,2026-12,25,9.0
A_E0255_12_2026,1,E0255,2026-12,21,0.7
A_E0256_12_2026,1,E0256,2026-12,26,5.7
A_E0257_12_2026,1,E0257,2026-12,22,8.3
A_E0258_12_2026,1,E0258,2026-12,22,10.3
A_E0259_12_2026,1,E0259,2026-12,25,8.1
A_E0260_12_2026,1,E0260,2026-12,23,8.1
A_E0261_12_2026,1,E0261,2026-12,22,9.2
A_E0262_12_2026,1,E0262,2026-12,21,3.2
A_E0263_12_2026,1,E0263,2026-12,24,4.6
A_E0264_12_2026,1,E0264,2026-12,23,4.2
A_E0265_12_2026,1,E0265,2026-12,20,3.0
A_E0266_12_2026,1,E0266,2026-12,22,8.5
A_E0267_12_2026,1,E0267,2026-12,26,1.8
A_E0268_12_2026,1,E0268,2026-12,22,7.5
A_E0269_12_2026,1,E0269,2026-12,25,6.9
A_E0270_12_2026,1,E0270,2026-12,22,3.9
A_E0271_12_2026,1,E0271,2026-12,21,5.3
A_E0272_12_2026,1,E0272,2026-12,26,7.9
A_E0273_12_2026,1,E0273,2026-12,23,1.2
A_E0274_12_2026,1,E0274,2026-12,20,2.0
A_E0275_12_2026,1,E0275,2026-12,21,4.3
A_E0276_12_2026,1,E0276,2026-12,24,10.9
A_E0277_12_2026,1,E0277,2026-12,24,3.1
A_E0278_12_2026,1,E0278,2026-12,21,8.0
A_E0279_12_2026,1,E0279,2026-12,21,3.6
A_E0280_12_2026,1,E0280,2026-12,24,2.6
A_E0281_12_2026,1,E0281,2026-12,24,9.9
A_E0282_12_2026,1,E0282,2026-12,24,2.1
A_E0283_12_2026,1,E0283,2026-12,23,7.3
A_E0284_12_2026,1,E0284,2026-12,26,5.2
A_E0285_12_2026,1,E0285,2026-12,21,4.5
A_E0286_12_2026,1,E0286,2026-12,23,0.1
A_E0287_12_2026,1,E0287,2026-12,22,0.4
A_E0288_12_2026,1,E0288,2026-12,24,6.6
A_E0289_12_2026,1,E0289,2026-12,24,8.9
A_E0290_12_2026,1,E0290,2026-12,24,1.8
A_E0291_12_2026,1,E0291,2026-12,25,6.9
A_E0292_12_2026,1,E0292,2026-12,20,1.1
A_E0293_12_2026,1,E0293,2026-12,21,8.0
A_E0294_12_2026,1,E0294,2026-12,23,8.9
A_E0295_12_2026,1,E0295,2026-12,25,2.8
A_E0296_12_2026,1,E0296,2026-12,25,10.4
A_E0297_12_2026,1,E0297,2026-12,22,2.2
A_E0298_12_2026,1,E0298,2026-12,25,4.1
A_E0299_12_2026,1,E0299,2026-12,23,3.6
A_E0300_12_2026,1,E0300,2026-12,23,6.0
A_E0301_12_2026,1,E0301,2026-12,21,7.0
A_E0302_12_2026,1,E0302,2026-12,23,4.5
A_E0303_12_2026,1,E0303,2026-12,23,10.4
A_E0304_12_2026,1,E0304,2026-12,24,3.6
A_E0305_12_2026,1,E0305,2026-12,21,4.2
A_E0306_12_2026,1,E0306,2026-12,22,3.4
A_E0307_12_2026,1,E0307,2026-12,22,6.0
A_E0308_12_2026,1,E0308,2026-12,24,3.0
A_E0309_12_2026,1,E0309,2026-12,20,5.3
A_E0310_12_2026,1,E0310,2026-12,21,6.8
A_E0311_12_2026,1,E0311,2026-12,21,2.1
A_E0312_12_2026,1,E0312,2026-12,21,2.9
A_E0313_12_2026,1,E0313,2026-12,22,4.9
A_E0314_12_2026,1,E0314,2026-12,20,3.1
A_E0315_12_2026,1,E0315,2026-12,25,7.6
A_E0316_12_2026,1,E0316,2026-12,20,10.2
A_E0317_12_2026,1,E0317,2026-12,20,8.2
A_E0318_12_2026,1,E0318,2026-12,21,4.6
A_E0319_12_2026,1,E0319,2026-12,25,5.1
A_E0320_12_2026,1,E0320,2026-12,25,4.7
A_E0321_12_2026,1,E0321,2026-12,22,4.9
A_E0322_12_2026,1,E0322,2026-12,20,7.8
A_E0323_12_2026,1,E0323,2026-12,24,1.4
A_E0324_12_2026,1,E0324,2026-12,21,7.3
A_E0325_12_2026,1,E0325,2026-12,25,3.1
A_E0326_12_2026,1,E0326,2026-12,20,6.2
A_E0327_12_2026,1,E0327,2026-12,20,8.3
A_E0328_12_2026,1,E0328,2026-12,26,5.6
A_E0329_12_2026,1,E0329,2026-12,25,5.3
A_E0330_12_2026,1,E0330,2026-12,25,7.2
A_E0331_12_2026,1,E0331,2026-12,23,5.8
A_E0332_12_2026,1,E0332,2026-12,23,0.7
A_E0333_12_2026,1,E0333,2026-12,20,0.9
A_E0334_12_2026,1,E0334,2026-12,20,4.9
A_E0335_12_2026,1,E0335,2026-12,22,0.7
A_E0336_12_2026,1,E0336,2026-12,26,7.3
A_E0337_12_2026,1,E0337,2026-12,25,7.2
A_E0338_12_2026,1,E0338,2026-12,26,5.7
A_E0339_12_2026,1,E0339,2026-12,22,1.4
A_E0340_12_2026,1,E0340,2026-12,25,10.5
A_E0341_12_2026,1,E0341,2026-12,26,1.5
A_E0342_12_2026,1,E0342,2026-12,21,1.4
A_E0343_12_2026,1,E0343,2026-12,21,3.2
A_E0344_12_2026,1,E0344,2026-12,23,7.9
A_E0345_12_2026,1,E0345,2026-12,20,1.5
A_E0346_12_2026,1,E0346,2026-12,24,5.4
A_E0347_12_2026,1,E0347,2026-12,22,4.4
A_E0348_12_2026,1,E0348,2026-12,20,1.2
A_E0349_12_2026,1,E0349,2026-12,25,6.9
A_E0350_12_2026,1,E0350,2026-12,26,9.2
A_E0351_12_2026,1,E0351,2026-12,22,1.3
A_E0352_12_2026,1,E0352,2026-12,24,6.6
A_E0353_12_2026,1,E0353,2026-12,21,9.6
A_E0354_12_2026,1,E0354,2026-12,21,5.9
A_E0355_12_2026,1,E0355,2026-12,24,7.0
A_E0356_12_2026,1,E0356,2026-12,25,6.6
A_E0357_12_2026,1,E0357,2026-12,23,3.9
A_E0358_12_2026,1,E0358,2026-12,21,5.8
A_E0359_12_2026,1,E0359,2026-12,21,8.2
A_E0360_12_2026,1,E0360,2026-12,26,7.3
A_E0361_12_2026,1,E0361,2026-12,20,3.9
A_E0362_12_2026,1,E0362,2026-12,22,8.3
A_E0363_12_2026,1,E0363,2026-12,20,7.7
A_E0364_12_2026,1,E0364,2026-12,24,10.6
A_E0365_12_2026,1,E0365,2026-12,25,8.8
A_E0366_12_2026,1,E0366,2026-12,20,9.4
A_E0367_12_2026,1,E0367,2026-12,24,4.5
A_E0368_12_2026,1,E0368,2026-12,22,3.0
A_E0369_12_2026,1,E0369,2026-12,24,4.8
A_E0370_12_2026,1,E0370,2026-12,26,7.9
A_E0371_12_2026,1,E0371,2026-12,23,8.2
A_E0372_12_2026,1,E0372,2026-12,20,10.0
A_E0373_12_2026,1,E0373,2026-12,23,0.1
A_E0374_12_2026,1,E0374,2026-12,26,7.5
A_E0375_12_2026,1,E0375,2026-12,24,9.5
A_E0376_12_2026,1,E0376,2026-12,25,10.1
A_E0377_12_2026,1,E0377,2026-12,22,8.1
A_E0378_12_2026,1,E0378,2026-12,20,10.7
A_E0379_12_2026,1,E0379,2026-12,25,2.5
A_E0380_12_2026,1,E0380,2026-12,25,3.1
A_E0381_12_2026,1,E0381,2026-12,26,4.1
A_E0382_12_2026,1,E0382,2026-12,22,6.4
A_E0383_12_2026,1,E0383,2026-12,20,8.7
A_E0384_12_2026,1,E0384,2026-12,20,8.2
A_E0385_12_2026,1,E0385,2026-12,20,7.3
A_E0386_12_2026,1,E0386,2026-12,23,2.9
A_E0387_12_2026,1,E0387,2026-12,22,5.3
