leaveId,employeeId,leaveType,startDate,endDate,reason,status,approvedBy
LR_E0649_08_2023,E0649,ANNUAL,2023-08-02,2023-08-04,Leave request,PENDING,
LR_E0650_08_2023,E0650,SICK,2023-08-20,2023-08-21,Leave request,PENDING,
LR_E0659_08_2023,E0659,SICK,2023-08-01,2023-08-03,Leave request,PENDING,
LR_E0666_08_2023,E0666,SICK,2023-08-17,2023-08-18,Leave request,PENDING,
LR_E0671_08_2023,E0671,ANNUAL,2023-08-08,2023-08-08,Leave request,PENDING,
LR_E0674_08_2023,E0674,ANNUAL,2023-08-13,2023-08-14,Leave request,PENDING,
LR_E0675_08_2023,E0675,ANNUAL,2023-08-04,2023-08-05,Leave request,PENDING,
LR_E0688_08_2023,E0688,ANNUAL,2023-08-09,2023-08-11,Leave request,PENDING,
LR_E0692_08_2023,E0692,ANNUAL,2023-08-13,2023-08-15,Leave request,PENDING,
LR_E0695_08_2023,E0695,ANNUAL,2023-08-04,2023-08-04,Leave request,PENDING,
LR_E0697_08_2023,E0697,ANNUAL,2023-08-04,2023-08-05,Leave request,PENDING,
LR_E0719_08_2023,E0719,SICK,2023-08-05,2023-08-07,Leave request,PENDING,
LR_E0727_08_2023,E0727,ANNUAL,2023-08-18,2023-08-20,Leave request,PENDING,
LR_E0731_08_2023,E0731,ANNUAL,2023-08-19,2023-08-19,Leave request,PENDING,
LR_E0740_08_2023,E0740,SICK,2023-08-18,2023-08-19,Leave request,PENDING,
LR_E0769_08_2023,E0769,SICK,2023-08-09,2023-08-10,Leave request,PENDING,
LR_E0793_08_2023,E0793,ANNUAL,2023-08-17,2023-08-18,Leave request,PENDING,
LR_E0799_08_2023,E0799,ANNUAL,2023-08-15,2023-08-16,Leave request,PENDING,
LR_E0810_08_2023,E0810,SICK,2023-08-10,2023-08-10,Leave request,PENDING,
LR_E0811_08_2023,E0811,ANNUAL,2023-08-20,2023-08-21,Leave request,PENDING,
LR_E0814_08_2023,E0814,SICK,2023-08-18,2023-08-20,Leave request,PENDING,
LR_E0823_08_2023,E0823,ANNUAL,2023-08-06,2023-08-08,Leave request,PENDING,
LR_E0827_08_2023,E0827,SICK,2023-08-12,2023-08-14,Leave request,PENDING,
LR_E0828_08_2023,E0828,ANNUAL,2023-08-11,2023-08-11,Leave request,PENDING,
LR_E0846_08_2023,E0846,ANNUAL,2023-08-08,2023-08-10,Leave request,PENDING,
LR_E0851_08_2023,E0851,ANNUAL,2023-08-04,2023-08-04,Leave request,PENDING,
LR_E0862_08_2023,E0862,ANNUAL,2023-08-02,2023-08-04,Leave request,PENDING,
LR_E0877_08_2023,E0877,ANNUAL,2023-08-11,2023-08-12,Leave request,PENDING,
LR_E0892_08_2023,E0892,ANNUAL,2023-08-20,2023-08-20,Leave request,PENDING,
LR_E0898_08_2023,E0898,ANNUAL,2023-08-08,2023-08-08,Leave request,PENDING,
LR_E0900_08_2023,E0900,SICK,2023-08-11,2023-08-12,Leave request,PENDING,
LR_E0921_08_2023,E0921,SICK,2023-08-01,2023-08-01,Leave request,PENDING,
LR_E0926_08_2023,E0926,ANNUAL,2023-08-01,2023-08-03,Leave request,PENDING,
LR_E0929_08_2023,E0929,ANNUAL,2023-08-14,2023-08-15,Leave request,PENDING,
LR_E0938_08_2023,E0938,SICK,2023-08-10,2023-08-12,Leave request,PENDING,
LR_E0939_08_2023,E0939,ANNUAL,2023-08-12,2023-08-14,Leave request,PENDING,
LR_E0942_08_2023,E0942,SICK,2023-08-11,2023-08-13,Leave request,PENDING,
LR_E0954_08_2023,E0954,SICK,2023-08-15,2023-08-16,Leave request,PENDING,
LR_E0981_08_2023,E0981,SICK,2023-08-18,2023-08-20,Leave request,PENDING,
LR_E0986_08_2023,E0986,SICK,2023-08-13,2023-08-13,Leave request,PENDING,
LR_E0998_08_2023,E0998,ANNUAL,2023-08-13,2023-08-14,Leave request,PENDING,
LR_E1014_08_2023,E1014,SICK,2023-08-17,2023-08-19,Leave request,PENDING,
LR_E1026_08_2023,E1026,ANNUAL,2023-08-12,2023-08-12,Leave request,PENDING,
LR_E1034_08_2023,E1034,ANNUAL,2023-08-20,2023-08-21,Leave request,PENDING,
LR_E1039_08_2023,E1039,SICK,2023-08-13,2023-08-14,Leave request,PENDING,
LR_E1076_08_2023,E1076,SICK,2023-08-15,2023-08-16,Leave request,PENDING,
LR_E1080_08_2023,E1080,SICK,2023-08-06,2023-08-06,Leave request,PENDING,
LR_E1101_08_2023,E1101,ANNUAL,2023-08-04,2023-08-05,Leave request,PENDING,
LR_E1108_08_2023,E1108,ANNUAL,2023-08-18,2023-08-18,Leave request,PENDING,
LR_E1110_08_2023,E1110,SICK,2023-08-15,2023-08-15,Leave request,PENDING,
LR_E1115_08_2023,E1115,ANNUAL,2023-08-05,2023-08-05,Leave request,PENDING,
LR_E1125_08_2023,E1125,ANNUAL,2023-08-05,2023-08-07,Leave request,PENDING,
LR_E1158_08_2023,E1158,SICK,2023-08-07,2023-08-07,Leave request,PENDING,
LR_E1166_08_2023,E1166,ANNUAL,2023-08-18,2023-08-20,Leave request,PENDING,
LR_E1167_08_2023,E1167,ANNUAL,2023-08-10,2023-08-10,Leave request,PENDING,
LR_E1177_08_2023,E1177,SICK,2023-08-08,2023-08-08,Leave request,PENDING,
LR_E1187_08_2023,E1187,SICK,2023-08-12,2023-08-14,Leave request,PENDING,
LR_E0001_09_2023,E0001,ANNUAL,2023-09-01,2023-09-02,Leave request,PENDING,
LR_E0007_09_2023,E0007,ANNUAL,2023-09-09,2023-09-09,Leave request,PENDING,
LR_E0044_09_2023,E0044,ANNUAL,2023-09-16,2023-09-18,Leave request,PENDING,
LR_E0051_09_2023,E0051,ANNUAL,2023-09-17,2023-09-19,Leave request,PENDING,
LR_E0069_09_2023,E0069,SICK,2023-09-04,2023-09-04,Leave request,PENDING,
LR_E0073_09_2023,E0073,ANNUAL,2023-09-14,2023-09-15,Leave request,PENDING,
LR_E0104_09_2023,E0104,ANNUAL,2023-09-17,2023-09-19,Leave request,PENDING,
LR_E0118_09_2023,E0118,SICK,2023-09-12,2023-09-14,Leave request,PENDING,
LR_E0136_09_2023,E0136,ANNUAL,2023-09-19,2023-09-21,Leave request,PENDING,
LR_E0137_09_2023,E0137,SICK,2023-09-04,2023-09-05,Leave request,PENDING,
LR_E0140_09_2023,E0140,SICK,2023-09-03,2023-09-04,Leave request,PENDING,
LR_E0143_09_2023,E0143,ANNUAL,2023-09-05,2023-09-07,Leave request,PENDING,
LR_E0156_09_2023,E0156,SICK,2023-09-03,2023-09-03,Leave request,PENDING,
LR_E0157_09_2023,E0157,SICK,2023-09-17,2023-09-17,Leave request,PENDING,
LR_E0166_09_2023,E0166,ANNUAL,2023-09-20,2023-09-20,Leave request,PENDING,
LR_E0173_09_2023,E0173,ANNUAL,2023-09-17,2023-09-18,Leave request,PENDING,
LR_E0191_09_2023,E0191,ANNUAL,2023-09-04,2023-09-05,Leave request,PENDING,
LR_E0197_09_2023,E0197,SICK,2023-09-01,2023-09-01,Leave request,PENDING,
LR_E0201_09_2023,E0201,SICK,2023-09-12,2023-09-14,Leave request,PENDING,
LR_E0202_09_2023,E0202,SICK,2023-09-17,2023-09-17,Leave request,PENDING,
LR_E0215_09_2023,E0215,ANNUAL,2023-09-18,2023-09-20,Leave request,PENDING,
LR_E0227_09_2023,E0227,SICK,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E0246_09_2023,E0246,SICK,2023-09-09,2023-09-10,Leave request,PENDING,
LR_E0255_09_2023,E0255,ANNUAL,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E0257_09_2023,E0257,ANNUAL,2023-09-08,2023-09-08,Leave request,PENDING,
LR_E0262_09_2023,E0262,SICK,2023-09-13,2023-09-13,Leave request,PENDING,
LR_E0268_09_2023,E0268,SICK,2023-09-04,2023-09-06,Leave request,PENDING,
LR_E0274_09_2023,E0274,SICK,2023-09-07,2023-09-09,Leave request,PENDING,
LR_E0275_09_2023,E0275,SICK,2023-09-04,2023-09-06,Leave request,PENDING,
LR_E0277_09_2023,E0277,SICK,2023-09-09,2023-09-10,Leave request,PENDING,
LR_E0284_09_2023,E0284,ANNUAL,2023-09-05,2023-09-06,Leave request,PENDING,
LR_E0287_09_2023,E0287,ANNUAL,2023-09-07,2023-09-07,Leave request,PENDING,
LR_E0290_09_2023,E0290,ANNUAL,2023-09-14,2023-09-16,Leave request,PENDING,
LR_E0294_09_2023,E0294,ANNUAL,2023-09-04,2023-09-05,Leave request,PENDING,
LR_E0298_09_2023,E0298,SICK,2023-09-11,2023-09-13,Leave request,PENDING,
LR_E0306_09_2023,E0306,ANNUAL,2023-09-18,2023-09-19,Leave request,PENDING,
LR_E0309_09_2023,E0309,SICK,2023-09-04,2023-09-06,Leave request,PENDING,
LR_E0322_09_2023,E0322,ANNUAL,2023-09-15,2023-09-17,Leave request,PENDING,
LR_E0326_09_2023,E0326,SICK,2023-09-01,2023-09-01,Leave request,PENDING,
LR_E0333_09_2023,E0333,ANNUAL,2023-09-07,2023-09-07,Leave request,PENDING,
LR_E0343_09_2023,E0343,SICK,2023-09-01,2023-09-01,Leave request,PENDING,
LR_E0345_09_2023,E0345,ANNUAL,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E0360_09_2023,E0360,SICK,2023-09-05,2023-09-07,Leave request,PENDING,
LR_E0387_09_2023,E0387,ANNUAL,2023-09-17,2023-09-18,Leave request,PENDING,
LR_E0406_09_2023,E0406,SICK,2023-09-07,2023-09-09,Leave request,PENDING,
LR_E0418_09_2023,E0418,SICK,2023-09-07,2023-09-07,Leave request,PENDING,
LR_E0421_09_2023,E0421,ANNUAL,2023-09-16,2023-09-16,Leave request,PENDING,
LR_E0424_09_2023,E0424,ANNUAL,2023-09-13,2023-09-13,Leave request,PENDING,
LR_E0440_09_2023,E0440,ANNUAL,2023-09-15,2023-09-15,Leave request,PENDING,
LR_E0441_09_2023,E0441,SICK,2023-09-13,2023-09-14,Leave request,PENDING,
LR_E0444_09_2023,E0444,ANNUAL,2023-09-13,2023-09-13,Leave request,PENDING,
LR_E0457_09_2023,E0457,SICK,2023-09-10,2023-09-10,Leave request,PENDING,
LR_E0458_09_2023,E0458,SICK,2023-09-08,2023-09-09,Leave request,PENDING,
LR_E0460_09_2023,E0460,SICK,2023-09-13,2023-09-15,Leave request,PENDING,
LR_E0462_09_2023,E0462,ANNUAL,2023-09-20,2023-09-20,Leave request,PENDING,
LR_E0468_09_2023,E0468,SICK,2023-09-16,2023-09-17,Leave request,PENDING,
LR_E0470_09_2023,E0470,ANNUAL,2023-09-19,2023-09-20,Leave request,PENDING,
LR_E0504_09_2023,E0504,SICK,2023-09-06,2023-09-08,Leave request,PENDING,
LR_E0513_09_2023,E0513,ANNUAL,2023-09-03,2023-09-04,Leave request,PENDING,
LR_E0537_09_2023,E0537,SICK,2023-09-05,2023-09-07,Leave request,PENDING,
LR_E0546_09_2023,E0546,ANNUAL,2023-09-17,2023-09-17,Leave request,PENDING,
LR_E0552_09_2023,E0552,SICK,2023-09-14,2023-09-16,Leave request,PENDING,
LR_E0557_09_2023,E0557,SICK,2023-09-05,2023-09-05,Leave request,PENDING,
LR_E0562_09_2023,E0562,ANNUAL,2023-09-01,2023-09-01,Leave request,PENDING,
LR_E0570_09_2023,E0570,ANNUAL,2023-09-18,2023-09-20,Leave request,PENDING,
LR_E0574_09_2023,E0574,SICK,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E0579_09_2023,E0579,SICK,2023-09-14,2023-09-14,Leave request,PENDING,
LR_E0584_09_2023,E0584,SICK,2023-09-12,2023-09-13,Leave request,PENDING,
LR_E0593_09_2023,E0593,ANNUAL,2023-09-16,2023-09-18,Leave request,PENDING,
LR_E0604_09_2023,E0604,SICK,2023-09-20,2023-09-21,Leave request,PENDING,
LR_E0619_09_2023,E0619,ANNUAL,2023-09-02,2023-09-03,Leave request,PENDING,
LR_E0651_09_2023,E0651,ANNUAL,2023-09-13,2023-09-14,Leave request,PENDING,
LR_E0653_09_2023,E0653,SICK,2023-09-10,2023-09-10,Leave request,PENDING,
LR_E0654_09_2023,E0654,SICK,2023-09-08,2023-09-10,Leave request,PENDING,
LR_E0661_09_2023,E0661,SICK,2023-09-14,2023-09-16,Leave request,PENDING,
LR_E0679_09_2023,E0679,ANNUAL,2023-09-16,2023-09-17,Leave request,PENDING,
LR_E0694_09_2023,E0694,ANNUAL,2023-09-04,2023-09-05,Leave request,PENDING,
LR_E0697_09_2023,E0697,ANNUAL,2023-09-02,2023-09-02,Leave request,PENDING,
LR_E0700_09_2023,E0700,ANNUAL,2023-09-09,2023-09-10,Leave request,PENDING,
LR_E0706_09_2023,E0706,ANNUAL,2023-09-04,2023-09-06,Leave request,PENDING,
LR_E0713_09_2023,E0713,SICK,2023-09-08,2023-09-09,Leave request,PENDING,
LR_E0715_09_2023,E0715,ANNUAL,2023-09-06,2023-09-07,Leave request,PENDING,
LR_E0720_09_2023,E0720,ANNUAL,2023-09-04,2023-09-05,Leave request,PENDING,
LR_E0724_09_2023,E0724,SICK,2023-09-05,2023-09-05,Leave request,PENDING,
LR_E0727_09_2023,E0727,SICK,2023-09-09,2023-09-11,Leave request,PENDING,
LR_E0740_09_2023,E0740,ANNUAL,2023-09-03,2023-09-05,Leave request,PENDING,
LR_E0742_09_2023,E0742,ANNUAL,2023-09-11,2023-09-13,Leave request,PENDING,
LR_E0750_09_2023,E0750,ANNUAL,2023-09-19,2023-09-21,Leave request,PENDING,
LR_E0754_09_2023,E0754,SICK,2023-09-07,2023-09-07,Leave request,PENDING,
LR_E0768_09_2023,E0768,ANNUAL,2023-09-08,2023-09-09,Leave request,PENDING,
LR_E0772_09_2023,E0772,ANNUAL,2023-09-11,2023-09-11,Leave request,PENDING,
LR_E0783_09_2023,E0783,ANNUAL,2023-09-20,2023-09-20,Leave request,PENDING,
LR_E0787_09_2023,E0787,ANNUAL,2023-09-14,2023-09-14,Leave request,PENDING,
LR_E0797_09_2023,E0797,SICK,2023-09-10,2023-09-12,Leave request,PENDING,
LR_E0803_09_2023,E0803,ANNUAL,2023-09-02,2023-09-03,Leave request,PENDING,
LR_E0846_09_2023,E0846,SICK,2023-09-13,2023-09-14,Leave request,PENDING,
LR_E0876_09_2023,E0876,SICK,2023-09-09,2023-09-11,Leave request,PENDING,
LR_E0880_09_2023,E0880,SICK,2023-09-15,2023-09-15,Leave request,PENDING,
LR_E0888_09_2023,E0888,ANNUAL,2023-09-01,2023-09-02,Leave request,PENDING,
LR_E0893_09_2023,E0893,ANNUAL,2023-09-11,2023-09-13,Leave request,PENDING,
LR_E0895_09_2023,E0895,ANNUAL,2023-09-08,2023-09-08,Leave request,PENDING,
LR_E0897_09_2023,E0897,SICK,2023-09-17,2023-09-17,Leave request,PENDING,
LR_E0915_09_2023,E0915,SICK,2023-09-08,2023-09-09,Leave request,PENDING,
LR_E0919_09_2023,E0919,ANNUAL,2023-09-11,2023-09-12,Leave request,PENDING,
LR_E0940_09_2023,E0940,SICK,2023-09-04,2023-09-06,Leave request,PENDING,
LR_E0945_09_2023,E0945,SICK,2023-09-11,2023-09-11,Leave request,PENDING,
LR_E0962_09_2023,E0962,ANNUAL,2023-09-01,2023-09-03,Leave request,PENDING,
LR_E0963_09_2023,E0963,SICK,2023-09-11,2023-09-11,Leave request,PENDING,
LR_E0971_09_2023,E0971,ANNUAL,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E0982_09_2023,E0982,SICK,2023-09-15,2023-09-17,Leave request,PENDING,
LR_E1000_09_2023,E1000,ANNUAL,2023-09-01,2023-09-01,Leave request,PENDING,
LR_E1001_09_2023,E1001,ANNUAL,2023-09-13,2023-09-14,Leave request,PENDING,
LR_E1021_09_2023,E1021,SICK,2023-09-10,2023-09-11,Leave request,PENDING,
LR_E1025_09_2023,E1025,ANNUAL,2023-09-12,2023-09-12,Leave request,PENDING,
LR_E1036_09_2023,E1036,ANNUAL,2023-09-10,2023-09-12,Leave request,PENDING,
LR_E1038_09_2023,E1038,SICK,2023-09-06,2023-09-08,Leave request,PENDING,
LR_E1055_09_2023,E1055,ANNUAL,2023-09-13,2023-09-15,Leave request,PENDING,
LR_E1058_09_2023,E1058,ANNUAL,2023-09-05,2023-09-07,Leave request,PENDING,
LR_E1060_09_2023,E1060,SICK,2023-09-03,2023-09-04,Leave request,PENDING,
LR_E1070_09_2023,E1070,SICK,2023-09-16,2023-09-17,Leave request,PENDING,
LR_E1078_09_2023,E1078,ANNUAL,2023-09-14,2023-09-14,Leave request,PENDING,
LR_E1088_09_2023,E1088,SICK,2023-09-12,2023-09-14,Leave request,PENDING,
LR_E1096_09_2023,E1096,SICK,2023-09-14,2023-09-14,Leave request,PENDING,
LR_E1115_09_2023,E1115,ANNUAL,2023-09-19,2023-09-20,Leave request,PENDING,
LR_E1118_09_2023,E1118,ANNUAL,2023-09-04,2023-09-06,Leave request,PENDING,
LR_E1122_09_2023,E1122,SICK,2023-09-20,2023-09-20,Leave request,PENDING,
LR_E1123_09_2023,E1123,ANNUAL,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E1140_09_2023,E1140,ANNUAL,2023-09-14,2023-09-14,Leave request,PENDING,
LR_E1151_09_2023,E1151,ANNUAL,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E1162_09_2023,E1162,SICK,2023-09-13,2023-09-13,Leave request,PENDING,
LR_E1183_09_2023,E1183,ANNUAL,2023-09-18,2023-09-18,Leave request,PENDING,
LR_E1195_09_2023,E1195,ANNUAL,2023-09-05,2023-09-05,Leave request,PENDING,
LR_E1196_09_2023,E1196,ANNUAL,2023-09-07,2023-09-08,Leave request,PENDING,
LR_E0021_10_2023,E0021,SICK,2023-10-20,2023-10-21,Leave request,PENDING,
LR_E0085_10_2023,E0085,ANNUAL,2023-10-02,2023-10-04,Leave request,PENDING,
LR_E0092_10_2023,E0092,ANNUAL,2023-10-14,2023-10-15,Leave request,PENDING,
LR_E0094_10_2023,E0094,ANNUAL,2023-10-20,2023-10-21,Leave request,PENDING,
LR_E0104_10_2023,E0104,ANNUAL,2023-10-16,2023-10-16,Leave request,PENDING,
LR_E0111_10_2023,E0111,SICK,2023-10-07,2023-10-09,Leave request,PENDING,
LR_E0118_10_2023,E0118,ANNUAL,2023-10-05,2023-10-06,Leave request,PENDING,
LR_E0144_10_2023,E0144,SICK,2023-10-10,2023-10-12,Leave request,PENDING,
LR_E0150_10_2023,E0150,ANNUAL,2023-10-03,2023-10-04,Leave request,PENDING,
LR_E0151_10_2023,E0151,ANNUAL,2023-10-10,2023-10-11,Leave request,PENDING,
LR_E0181_10_2023,E0181,ANNUAL,2023-10-07,2023-10-08,Leave request,PENDING,
LR_E0195_10_2023,E0195,ANNUAL,2023-10-11,2023-10-11,Leave request,PENDING,
LR_E0197_10_2023,E0197,ANNUAL,2023-10-14,2023-10-15,Leave request,PENDING,
LR_E0208_10_2023,E0208,ANNUAL,2023-10-10,2023-10-11,Leave request,PENDING,
LR_E0214_10_2023,E0214,SICK,2023-10-05,2023-10-05,Leave request,PENDING,
LR_E0223_10_2023,E0223,ANNUAL,2023-10-01,2023-10-02,Leave request,PENDING,
LR_E0224_10_2023,E0224,SICK,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E0226_10_2023,E0226,SICK,2023-10-19,2023-10-20,Leave request,PENDING,
LR_E0229_10_2023,E0229,ANNUAL,2023-10-02,2023-10-04,Leave request,PENDING,
LR_E0232_10_2023,E0232,SICK,2023-10-14,2023-10-14,Leave request,PENDING,
LR_E0236_10_2023,E0236,SICK,2023-10-15,2023-10-17,Leave request,PENDING,
LR_E0238_10_2023,E0238,SICK,2023-10-16,2023-10-18,Leave request,PENDING,
LR_E0275_10_2023,E0275,SICK,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E0276_10_2023,E0276,ANNUAL,2023-10-13,2023-10-15,Leave request,PENDING,
LR_E0281_10_2023,E0281,ANNUAL,2023-10-17,2023-10-19,Leave request,PENDING,
LR_E0283_10_2023,E0283,ANNUAL,2023-10-03,2023-10-03,Leave request,PENDING,
LR_E0288_10_2023,E0288,ANNUAL,2023-10-12,2023-10-12,Leave request,PENDING,
LR_E0303_10_2023,E0303,ANNUAL,2023-10-01,2023-10-03,Leave request,PENDING,
LR_E0305_10_2023,E0305,SICK,2023-10-01,2023-10-03,Leave request,PENDING,
LR_E0307_10_2023,E0307,SICK,2023-10-20,2023-10-20,Leave request,PENDING,
LR_E0319_10_2023,E0319,SICK,2023-10-10,2023-10-11,Leave request,PENDING,
LR_E0321_10_2023,E0321,ANNUAL,2023-10-06,2023-10-07,Leave request,PENDING,
LR_E0327_10_2023,E0327,SICK,2023-10-19,2023-10-19,Leave request,PENDING,
LR_E0335_10_2023,E0335,ANNUAL,2023-10-03,2023-10-05,Leave request,PENDING,
LR_E0340_10_2023,E0340,ANNUAL,2023-10-03,2023-10-04,Leave request,PENDING,
LR_E0353_10_2023,E0353,ANNUAL,2023-10-19,2023-10-21,Leave request,PENDING,
LR_E0355_10_2023,E0355,SICK,2023-10-10,2023-10-10,Leave request,PENDING,
LR_E0370_10_2023,E0370,ANNUAL,2023-10-08,2023-10-08,Leave request,PENDING,
LR_E0371_10_2023,E0371,ANNUAL,2023-10-14,2023-10-14,Leave request,PENDING,
LR_E0394_10_2023,E0394,ANNUAL,2023-10-05,2023-10-06,Leave request,PENDING,
LR_E0402_10_2023,E0402,ANNUAL,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E0410_10_2023,E0410,ANNUAL,2023-10-03,2023-10-03,Leave request,PENDING,
LR_E0446_10_2023,E0446,SICK,2023-10-08,2023-10-09,Leave request,PENDING,
LR_E0456_10_2023,E0456,SICK,2023-10-09,2023-10-09,Leave request,PENDING,
LR_E0461_10_2023,E0461,ANNUAL,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E0462_10_2023,E0462,ANNUAL,2023-10-15,2023-10-17,Leave request,PENDING,
LR_E0467_10_2023,E0467,SICK,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E0469_10_2023,E0469,ANNUAL,2023-10-16,2023-10-17,Leave request,PENDING,
LR_E0475_10_2023,E0475,ANNUAL,2023-10-11,2023-10-12,Leave request,PENDING,
LR_E0479_10_2023,E0479,SICK,2023-10-14,2023-10-14,Leave request,PENDING,
LR_E0494_10_2023,E0494,SICK,2023-10-16,2023-10-16,Leave request,PENDING,
LR_E0495_10_2023,E0495,SICK,2023-10-13,2023-10-14,Leave request,PENDING,
LR_E0501_10_2023,E0501,ANNUAL,2023-10-11,2023-10-11,Leave request,PENDING,
LR_E0516_10_2023,E0516,SICK,2023-10-14,2023-10-16,Leave request,PENDING,
LR_E0526_10_2023,E0526,ANNUAL,2023-10-07,2023-10-08,Leave request,PENDING,
LR_E0537_10_2023,E0537,ANNUAL,2023-10-09,2023-10-11,Leave request,PENDING,
LR_E0554_10_2023,E0554,SICK,2023-10-16,2023-10-17,Leave request,PENDING,
LR_E0564_10_2023,E0564,SICK,2023-10-17,2023-10-18,Leave request,PENDING,
LR_E0588_10_2023,E0588,SICK,2023-10-10,2023-10-11,Leave request,PENDING,
LR_E0604_10_2023,E0604,ANNUAL,2023-10-13,2023-10-13,Leave request,PENDING,
LR_E0618_10_2023,E0618,ANNUAL,2023-10-01,2023-10-01,Leave request,PENDING,
LR_E0622_10_2023,E0622,ANNUAL,2023-10-04,2023-10-06,Leave request,PENDING,
LR_E0627_10_2023,E0627,SICK,2023-10-19,2023-10-19,Leave request,PENDING,
LR_E0629_10_2023,E0629,ANNUAL,2023-10-07,2023-10-08,Leave request,PENDING,
LR_E0641_10_2023,E0641,ANNUAL,2023-10-19,2023-10-20,Leave request,PENDING,
LR_E0648_10_2023,E0648,ANNUAL,2023-10-14,2023-10-15,Leave request,PENDING,
LR_E0654_10_2023,E0654,ANNUAL,2023-10-14,2023-10-14,Leave request,PENDING,
LR_E0660_10_2023,E0660,ANNUAL,2023-10-07,2023-10-07,Leave request,PENDING,
LR_E0661_10_2023,E0661,ANNUAL,2023-10-13,2023-10-15,Leave request,PENDING,
LR_E0666_10_2023,E0666,ANNUAL,2023-10-10,2023-10-12,Leave request,PENDING,
LR_E0668_10_2023,E0668,ANNUAL,2023-10-17,2023-10-18,Leave request,PENDING,
LR_E0675_10_2023,E0675,SICK,2023-10-08,2023-10-09,Leave request,PENDING,
LR_E0676_10_2023,E0676,SICK,2023-10-11,2023-10-13,Leave request,PENDING,
LR_E0688_10_2023,E0688,ANNUAL,2023-10-20,2023-10-21,Leave request,PENDING,
LR_E0698_10_2023,E0698,ANNUAL,2023-10-04,2023-10-06,Leave request,PENDING,
LR_E0704_10_2023,E0704,SICK,2023-10-17,2023-10-19,Leave request,PENDING,
LR_E0713_10_2023,E0713,ANNUAL,2023-10-17,2023-10-19,Leave request,PENDING,
LR_E0716_10_2023,E0716,SICK,2023-10-14,2023-10-14,Leave request,PENDING,
LR_E0719_10_2023,E0719,ANNUAL,2023-10-07,2023-10-07,Leave request,PENDING,
LR_E0739_10_2023,E0739,ANNUAL,2023-10-01,2023-10-03,Leave request,PENDING,
LR_E0741_10_2023,E0741,SICK,2023-10-16,2023-10-18,Leave request,PENDING,
LR_E0744_10_2023,E0744,SICK,2023-10-19,2023-10-21,Leave request,PENDING,
LR_E0755_10_2023,E0755,ANNUAL,2023-10-07,2023-10-09,Leave request,PENDING,
LR_E0784_10_2023,E0784,SICK,2023-10-13,2023-10-13,Leave request,PENDING,
LR_E0797_10_2023,E0797,SICK,2023-10-10,2023-10-11,Leave request,PENDING,
LR_E0805_10_2023,E0805,ANNUAL,2023-10-20,2023-10-22,Leave request,PENDING,
LR_E0806_10_2023,E0806,ANNUAL,2023-10-08,2023-10-10,Leave request,PENDING,
LR_E0811_10_2023,E0811,ANNUAL,2023-10-17,2023-10-17,Leave request,PENDING,
LR_E0817_10_2023,E0817,ANNUAL,2023-10-04,2023-10-04,Leave request,PENDING,
LR_E0837_10_2023,E0837,ANNUAL,2023-10-11,2023-10-13,Leave request,PENDING,
LR_E0839_10_2023,E0839,SICK,2023-10-11,2023-10-12,Leave request,PENDING,
LR_E0840_10_2023,E0840,ANNUAL,2023-10-01,2023-10-03,Leave request,PENDING,
LR_E0842_10_2023,E0842,ANNUAL,2023-10-06,2023-10-07,Leave request,PENDING,
LR_E0855_10_2023,E0855,SICK,2023-10-06,2023-10-07,Leave request,PENDING,
LR_E0858_10_2023,E0858,ANNUAL,2023-10-08,2023-10-08,Leave request,PENDING,
LR_E0861_10_2023,E0861,SICK,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E0865_10_2023,E0865,SICK,2023-10-04,2023-10-04,Leave request,PENDING,
LR_E0868_10_2023,E0868,SICK,2023-10-17,2023-10-17,Leave request,PENDING,
LR_E0873_10_2023,E0873,SICK,2023-10-16,2023-10-17,Leave request,PENDING,
LR_E0877_10_2023,E0877,SICK,2023-10-02,2023-10-04,Leave request,PENDING,
LR_E0884_10_2023,E0884,ANNUAL,2023-10-16,2023-10-17,Leave request,PENDING,
LR_E0886_10_2023,E0886,SICK,2023-10-09,2023-10-09,Leave request,PENDING,
LR_E0895_10_2023,E0895,ANNUAL,2023-10-11,2023-10-12,Leave request,PENDING,
LR_E0896_10_2023,E0896,ANNUAL,2023-10-07,2023-10-08,Leave request,PENDING,
LR_E0902_10_2023,E0902,ANNUAL,2023-10-06,2023-10-07,Leave request,PENDING,
LR_E0945_10_2023,E0945,ANNUAL,2023-10-08,2023-10-10,Leave request,PENDING,
LR_E0962_10_2023,E0962,SICK,2023-10-13,2023-10-13,Leave request,PENDING,
LR_E0977_10_2023,E0977,SICK,2023-10-11,2023-10-11,Leave request,PENDING,
LR_E0988_10_2023,E0988,SICK,2023-10-02,2023-10-02,Leave request,PENDING,
