balanceId,employeeId,leaveType,totalLeaveDays,usedLeaveDays,remainingLeaveDays,version
LB_E1071_PAID_LEAVE,E1071,PAID_LEAVE,18,0,18,0
LB_E1072_PAID_LEAVE,E1072,PAID_LEAVE,18,0,18,0
LB_E1073_PAID_LEAVE,E1073,PAID_LEAVE,18,0,18,0
LB_E1074_PAID_LEAVE,E1074,PAID_LEAVE,18,0,18,0
LB_E1075_PAID_LEAVE,E1075,PAID_LEAVE,18,0,18,0
LB_E1076_PAID_LEAVE,E1076,PAID_LEAVE,18,0,18,0
LB_E1077_PAID_LEAVE,E1077,PAID_LEAVE,18,0,18,0
LB_E1078_PAID_LEAVE,E1078,PAID_LEAVE,18,0,18,0
LB_E1079_PAID_LEAVE,E1079,PAID_LEAVE,18,0,18,0
LB_E1080_PAID_LEAVE,E1080,PAID_LEAVE,18,0,18,0
LB_E1081_PAID_LEAVE,E1081,PAID_LEAVE,18,0,18,0
LB_E1082_PAID_LEAVE,E1082,PAID_LEAVE,18,0,18,0
LB_E1083_PAID_LEAVE,E1083,PAID_LEAVE,18,0,18,0
LB_E1084_PAID_LEAVE,E1084,PAID_LEAVE,18,0,18,0
LB_E1085_PAID_LEAVE,E1085,PAID_LEAVE,18,0,18,0
LB_E1086_PAID_LEAVE,E1086,PAID_LEAVE,18,0,18,0
LB_E1087_PAID_LEAVE,E1087,PAID_LEAVE,18,0,18,0
LB_E1088_PAID_LEAVE,E1088,PAID_LEAVE,18,0,18,0
LB_E1089_PAID_LEAVE,E1089,PAID_LEAVE,18,0,18,0
LB_E1090_PAID_LEAVE,E1090,PAID_LEAVE,18,0,18,0
LB_E1091_PAID_LEAVE,E1091,PAID_LEAVE,18,0,18,0
LB_E1092_PAID_LEAVE,E1092,PAID_LEAVE,18,0,18,0
LB_E1093_PAID_LEAVE,E1093,PAID_LEAVE,18,0,18,0
LB_E1094_PAID_LEAVE,E1094,PAID_LEAVE,18,0,18,0
LB_E1095_PAID_LEAVE,E1095,PAID_LEAVE,18,0,18,0
LB_E1096_PAID_LEAVE,E1096,PAID_LEAVE,18,0,18,0
LB_E1097_PAID_LEAVE,E1097,PAID_LEAVE,18,0,18,0
LB_E1098_PAID_LEAVE,E1098,PAID_LEAVE,18,0,18,0
LB_E1099_PAID_LEAVE,E1099,PAID_LEAVE,18,0,18,0
LB_E1100_PAID_LEAVE,E1100,PAID_LEAVE,18,0,18,0
LB_E1101_PAID_LEAVE,E1101,PAID_LEAVE,18,0,18,0
LB_E1102_PAID_LEAVE,E1102,PAID_LEAVE,18,0,18,0
LB_E1103_PAID_LEAVE,E1103,PAID_LEAVE,18,0,18,0
LB_E1104_PAID_LEAVE,E1104,PAID_LEAVE,18,0,18,0
LB_E1105_PAID_LEAVE,E1105,PAID_LEAVE,18,0,18,0
LB_E1106_PAID_LEAVE,E1106,PAID_LEAVE,18,0,18,0
LB_E1107_PAID_LEAVE,E1107,PAID_LEAVE,18,0,18,0
LB_E1108_PAID_LEAVE,E1108,PAID_LEAVE,18,0,18,0
LB_E1109_PAID_LEAVE,E1109,PAID_LEAVE,18,0,18,0
LB_E1110_PAID_LEAVE,E1110,PAID_LEAVE,18,0,18,0
LB_E1111_PAID_LEAVE,E1111,PAID_LEAVE,18,0,18,0
LB_E1112_PAID_LEAVE,E1112,PAID_LEAVE,18,0,18,0
LB_E1113_PAID_LEAVE,E1113,PAID_LEAVE,18,0,18,0
LB_E1114_PAID_LEAVE,E1114,PAID_LEAVE,18,0,18,0
LB_E1115_PAID_LEAVE,E1115,PAID_LEAVE,18,0,18,0
LB_E1116_PAID_LEAVE,E1116,PAID_LEAVE,18,0,18,0
LB_E1117_PAID_LEAVE,E1117,PAID_LEAVE,18,0,18,0
LB_E1118_PAID_LEAVE,E1118,PAID_LEAVE,18,0,18,0
LB_E1119_PAID_LEAVE,E1119,PAID_LEAVE,18,0,18,0
LB_E1120_PAID_LEAVE,E1120,PAID_LEAVE,18,0,18,0
LB_E1121_PAID_LEAVE,E1121,PAID_LEAVE,18,0,18,0
LB_E1122_PAID_LEAVE,E1122,PAID_LEAVE,18,0,18,0
LB_E1123_PAID_LEAVE,E1123,PAID_LEAVE,18,0,18,0
LB_E1124_PAID_LEAVE,E1124,PAID_LEAVE,18,0,18,0
LB_E1125_PAID_LEAVE,E1125,PAID_LEAVE,18,0,18,0
LB_E1126_PAID_LEAVE,E1126,PAID_LEAVE,18,0,18,0
LB_E1127_PAID_LEAVE,E1127,PAID_LEAVE,18,0,18,0
LB_E1128_PAID_LEAVE,E1128,PAID_LEAVE,18,0,18,0
LB_E1129_PAID_LEAVE,E1129,PAID_LEAVE,18,0,18,0
LB_E1130_PAID_LEAVE,E1130,PAID_LEAVE,18,0,18,0
LB_E1131_PAID_LEAVE,E1131,PAID_LEAVE,18,0,18,0
LB_E1132_PAID_LEAVE,E1132,PAID_LEAVE,18,0,18,0
LB_E1133_PAID_LEAVE,E1133,PAID_LEAVE,18,0,18,0
LB_E1134_PAID_LEAVE,E1134,PAID_LEAVE,18,0,18,0
LB_E1135_PAID_LEAVE,E1135,PAID_LEAVE,18,0,18,0
LB_E1136_PAID_LEAVE,E1136,PAID_LEAVE,18,0,18,0
LB_E1137_PAID_LEAVE,E1137,PAID_LEAVE,18,0,18,0
LB_E1138_PAID_LEAVE,E1138,PAID_LEAVE,18,0,18,0
LB_E1139_PAID_LEAVE,E1139,PAID_LEAVE,18,0,18,0
LB_E1140_PAID_LEAVE,E1140,PAID_LEAVE,18,0,18,0
LB_E1141_PAID_LEAVE,E1141,PAID_LEAVE,18,0,18,0
LB_E1142_PAID_LEAVE,E1142,PAID_LEAVE,18,0,18,0
LB_E1143_PAID_LEAVE,E1143,PAID_LEAVE,18,0,18,0
LB_E1144_PAID_LEAVE,E1144,PAID_LEAVE,18,0,18,0
LB_E1145_PAID_LEAVE,E1145,PAID_LEAVE,18,0,18,0
LB_E1146_PAID_LEAVE,E1146,PAID_LEAVE,18,0,18,0
LB_E1147_PAID_LEAVE,E1147,PAID_LEAVE,18,0,18,0
LB_E1148_PAID_LEAVE,E1148,PAID_LEAVE,18,0,18,0
LB_E1149_PAID_LEAVE,E1149,PAID_LEAVE,18,0,18,0
LB_E1150_PAID_LEAVE,E1150,PAID_LEAVE,18,0,18,0
LB_E1151_PAID_LEAVE,E1151,PAID_LEAVE,18,0,18,0
LB_E1152_PAID_LEAVE,E1152,PAID_LEAVE,18,0,18,0
LB_E1153_PAID_LEAVE,E1153,PAID_LEAVE,18,0,18,0
LB_E1154_PAID_LEAVE,E1154,PAID_LEAVE,18,0,18,0
LB_E1155_PAID_LEAVE,E1155,PAID_LEAVE,18,0,18,0
LB_E1156_PAID_LEAVE,E1156,PAID_LEAVE,18,0,18,0
LB_E1157_PAID_LEAVE,E1157,PAID_LEAVE,18,0,18,0
LB_E1158_PAID_LEAVE,E1158,PAID_LEAVE,18,0,18,0
LB_E1159_PAID_LEAVE,E1159,PAID_LEAVE,18,0,18,0
LB_E1160_PAID_LEAVE,E1160,PAID_LEAVE,18,0,18,0
LB_E1161_PAID_LEAVE,E1161,PAID_LEAVE,18,0,18,0
LB_E1162_PAID_LEAVE,E1162,PAID_LEAVE,18,0,18,0
LB_E1163_PAID_LEAVE,E1163,PAID_LEAVE,18,0,18,0
LB_E1164_PAID_LEAVE,E1164,PAID_LEAVE,18,0,18,0
LB_E1165_PAID_LEAVE,E1165,PAID_LEAVE,18,0,18,0
LB_E1166_PAID_LEAVE,E1166,PAID_LEAVE,18,0,18,0
LB_E1167_PAID_LEAVE,E1167,PAID_LEAVE,18,0,18,0
LB_E1168_PAID_LEAVE,E1168,PAID_LEAVE,18,0,18,0
LB_E1169_PAID_LEAVE,E1169,PAID_LEAVE,18,0,18,0
LB_E1170_PAID_LEAVE,E1170,PAID_LEAVE,18,0,18,0
LB_E1171_PAID_LEAVE,E1171,PAID_LEAVE,18,0,18,0
LB_E1172_PAID_LEAVE,E1172,PAID_LEAVE,18,0,18,0
LB_E1173_PAID_LEAVE,E1173,PAID_LEAVE,18,0,18,0
LB_E1174_PAID_LEAVE,E1174,PAID_LEAVE,18,0,18,0
LB_E1175_PAID_LEAVE,E1175,PAID_LEAVE,18,0,18,0
LB_E1176_PAID_LEAVE,E1176,PAID_LEAVE,18,0,18,0
LB_E1177_PAID_LEAVE,E1177,PAID_LEAVE,18,0,18,0
LB_E1178_PAID_LEAVE,E1178,PAID_LEAVE,18,0,18,0
LB_E1179_PAID_LEAVE,E1179,PAID_LEAVE,18,0,18,0
LB_E1180_PAID_LEAVE,E1180,PAID_LEAVE,18,0,18,0
LB_E1181_PAID_LEAVE,E1181,PAID_LEAVE,18,0,18,0
LB_E1182_PAID_LEAVE,E1182,PAID_LEAVE,18,0,18,0
LB_E1183_PAID_LEAVE,E1183,PAID_LEAVE,18,0,18,0
LB_E1184_PAID_LEAVE,E1184,PAID_LEAVE,18,0,18,0
LB_E1185_PAID_LEAVE,E1185,PAID_LEAVE,18,0,18,0
LB_E1186_PAID_LEAVE,E1186,PAID_LEAVE,18,0,18,0
LB_E1187_PAID_LEAVE,E1187,PAID_LEAVE,18,0,18,0
LB_E1188_PAID_LEAVE,E1188,PAID_LEAVE,18,0,18,0
LB_E1189_PAID_LEAVE,E1189,PAID_LEAVE,18,0,18,0
LB_E1190_PAID_LEAVE,E1190,PAID_LEAVE,18,0,18,0
LB_E1191_PAID_LEAVE,E1191,PAID_LEAVE,18,0,18,0
LB_E1192_PAID_LEAVE,E1192,PAID_LEAVE,18,0,18,0
LB_E1193_PAID_LEAVE,E1193,PAID_LEAVE,18,0,18,0
LB_E1194_PAID_LEAVE,E1194,PAID_LEAVE,18,0,18,0
LB_E1195_PAID_LEAVE,E1195,PAID_LEAVE,18,0,18,0
LB_E1196_PAID_LEAVE,E1196,PAID_LEAVE,18,0,18,0
LB_E1197_PAID_LEAVE,E1197,PAID_LEAVE,18,0,18,0
LB_E1198_PAID_LEAVE,E1198,PAID_LEAVE,18,0,18,0
LB_E1199_PAID_LEAVE,E1199,PAID_LEAVE,18,0,18,0
LB_E1200_PAID_LEAVE,E1200,PAID_LEAVE,18,0,18,0
LB_E1201_PAID_LEAVE,E1201,PAID_LEAVE,18,0,18,0
